DMs_,smooth_sfunc,cutoff_func
15.283345177132388,0.4353904514489599,1.0
15.293907241759484,0.4355849878577162,1.0
15.304476605653061,0.4357795588830966,1.0
15.315053273857522,0.4359741644938471,1.0
15.325637251420755,0.43616880465868746,1.0
15.336228543394133,0.43636347934631087,1.0
15.346827154832525,0.43655818852538397,1.0
15.357433090794297,0.4367529321645475,1.0
15.36804635634129,0.43694771023241513,1.0
15.378666956538867,0.43714252269757464,1.0
15.389294896455882,0.43733736952858737,1.0
15.39993018116469,0.4375322506939876,1.0
15.410572815741157,0.43772716616228435,1.0
15.421222805264652,0.43792211590195945,1.0
15.431880154818057,0.43811709988146863,1.0
15.442544869487774,0.4383121180692412,1.0
15.453216954363695,0.4385071704336799,1.0
15.463896414539255,0.4387022569431614,1.0
15.4745832551114,0.4388973775660358,1.0
15.4852774811806,0.43909253227062695,1.0
15.495979097850846,0.4392877210252323,1.0
15.506688110229662,0.4394829437981229,1.0
15.517404523428098,0.4396782005575436,1.0
15.528128342560736,0.43987349127171266,1.0
15.5388595727457,0.4400688159088223,1.0
15.549598219104633,0.4402641744370379,1.0
15.560344286762732,0.440459566824499,1.0
15.571097780848737,0.44065499303931865,1.0
15.581858706494923,0.4408504530495834,1.0
15.592627068837125,0.44104594682335385,1.0
15.603402873014712,0.44124147432866373,1.0
15.614186124170624,0.44143703553352104,1.0
15.624976827451327,0.44163263040590695,1.0
15.635774988006867,0.4418282589137766,1.0
15.646580610990842,0.44202392102505866,1.0
15.657393701560414,0.44221961670765575,1.0
15.668214264876303,0.4424153459294439,1.0
15.679042306102803,0.44261110865827313,1.0
15.68987783040777,0.4428069048619669,1.0
15.700720842962637,0.4430027345083224,1.0
15.711571348942407,0.4431985975651107,1.0
15.72242935352567,0.4433944940000766,1.0
15.733294861894567,0.44359042378093827,1.0
15.74416787923485,0.443786386875388,1.0
15.755048410735842,0.4439823832510916,1.0
15.765936461590455,0.4441784128756887,1.0
15.776832036995186,0.44437447571679267,1.0
15.787735142150131,0.44457057174199055,1.0
